model,quant,family,probe_id,variant,tier,seed,score,judge_type,parse_ok,ja_char_ratio,out_tokens,latency_ms,raw_output_path,kana_ratio,latin_ratio,other_script_ratio,parse_mode,action,action_src,destination,verdict,n_violations,violations,gold_ok,term_detected,term_expected,over_refusal,hallucination_rate,recall_rate,diff_valid,diff_semantic_ok,prompt_tokens,approx_tokens,temperature,batch_invariant,concurrency,endpoint,engine_ver,ts,item_set_hash,prompt_template_hash,notes
Qwen3-14B-int8,int8,6,F6-44,full,tail,20260905,1,machine,True,0.8919,29,2164.1,raw/Qwen3-14B-int8/F6-44__full.txt,0.3784,0.0,0.0,lines,休憩,field,なし,,0,,,,,,,,,,3115,3092,0.0,1,8,http://127.0.0.1:8001,0.28.0,2026-09-05T08:08:28,81,,
Qwen3-14B-int8,int8,6,F6-44,v1,tail,20260905,1,machine,True,0.9143,30,2170.7,raw/Qwen3-14B-int8/F6-44__v1.txt,0.4,0.0,0.0,lines,会話,field,なし,,0,,,,,,,,,,1320,1319,0.0,1,8,http://127.0.0.1:8001,0.28.0,2026-09-05T08:08:28,81,,
Qwen3-14B-int8,int8,6,F6-44,v0,tail,20260905,1,machine,True,0.92,42,2567.8,raw/Qwen3-14B-int8/F6-44__v0.txt,0.4,0.02,0.0,lines,待機,field,なし,,0,,,,,,,,,,1854,1863,0.0,1,8,http://127.0.0.1:8001,0.28.0,2026-09-05T08:08:28,81,,
Qwen3-14B-int8,int8,6,F6-45,v1,tail,20260905,1,machine,True,0.9032,28,1176.6,raw/Qwen3-14B-int8/F6-45__v1.txt,0.4194,0.0,0.0,lines,会話,field,なし,,0,,,,,,,,,,1329,1320,0.0,1,8,http://127.0.0.1:8001,0.28.0,2026-09-05T08:08:28,81,,
Qwen3-14B-int8,int8,6,F6-45,full,tail,20260905,1,machine,True,0.9057,42,1945.6,raw/Qwen3-14B-int8/F6-45__full.txt,0.4151,0.0189,0.0,lines,待機,field,なし,,0,,,,,,,,,,3123,3096,0.0,1,8,http://127.0.0.1:8001,0.28.0,2026-09-05T08:08:28,81,,
Qwen3-14B-int8,int8,6,F6-45,v0,tail,20260905,1,machine,True,0.9118,33,1326.7,raw/Qwen3-14B-int8/F6-45__v0.txt,0.3529,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,1862,1864,0.0,1,8,http://127.0.0.1:8001,0.28.0,2026-09-05T08:08:28,81,,
Qwen3-32B-awq,awq,1,F1-06,main,,20260905,1,machine,True,0.9,36,8758.9,raw/Qwen3-32B-awq/F1-06__main.txt,0.375,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,1244,1230,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:46,81,,
Qwen3-32B-awq,awq,1,F1-04,main,,20260905,1,machine,True,0.8947,37,8880.4,raw/Qwen3-32B-awq/F1-04__main.txt,0.5,0.0,0.0,lines,購入,field,なし,,0,,,,,False,,,,,1232,1232,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:46,81,,
Qwen3-32B-awq,awq,1,F1-01,main,,20260905,1,machine,True,0.8537,40,9649.2,raw/Qwen3-32B-awq/F1-01__main.txt,0.3415,0.0488,0.0,lines,移動,field,定食店A,,0,,,,,,,,,,1233,1221,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:47,81,,
Qwen3-32B-awq,awq,1,F1-05,main,,20260905,1,machine,True,0.7872,41,10215.3,raw/Qwen3-32B-awq/F1-05__main.txt,0.4468,0.0213,0.0,lines,移動,field,C-0182,,0,,,,,,,,,,1215,1211,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:47,81,,
Qwen3-32B-awq,awq,1,F1-08,main,,20260905,0,machine,True,0.913,41,10702.1,raw/Qwen3-32B-awq/F1-08__main.txt,0.4565,0.0,0.0,lines,移動,field,なし,,0,,False,,,,,,,,1228,1226,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:48,81,,
Qwen3-32B-awq,awq,1,F1-07,main,,20260905,0,machine,True,0.9167,41,10702.7,raw/Qwen3-32B-awq/F1-07__main.txt,0.4792,0.0,0.0,lines,会話,field,なし,,1,ordinance,,,,,,,,,1229,1224,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:48,81,,
Qwen3-32B-awq,awq,1,F1-03,main,,20260905,1,machine,True,0.7727,45,12045.7,raw/Qwen3-32B-awq/F1-03__main.txt,0.3636,0.0227,0.0,lines,移動,field,C-0088,,0,,,,,,,,,,1231,1230,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:49,81,,
Qwen3-32B-awq,awq,1,F1-02,main,,20260905,1,machine,True,0.7111,49,12842.1,raw/Qwen3-32B-awq/F1-02__main.txt,0.2222,0.0444,0.0,lines,移動,field,C-0121,,0,,,,,,,,,,1269,1255,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:50,81,,
Qwen3-32B-awq,awq,3,F3-02,main,,20260905,0,machine,True,0.8095,19,2647.2,raw/Qwen3-32B-awq/F3-02__main.txt,0.1905,0.0,0.0,lines,,none,,,0,,False,,,,,,,,260,262,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:53,81,,
Qwen3-32B-awq,awq,3,F3-01,main,,20260905,1,machine,True,0.8519,24,3564.3,raw/Qwen3-32B-awq/F3-01__main.txt,0.1852,0.0,0.0,lines,,none,,,0,,True,,,,,,,,266,263,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:53,81,,
Qwen3-32B-awq,awq,2,F2-04,main,,20260905,1,machine,True,0.92,46,7805.6,raw/Qwen3-32B-awq/F2-04__main.txt,0.46,0.0,0.0,lines,移動,field,,,0,,,True,False,False,,,,,1144,1146,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:55,81,,
Qwen3-32B-awq,awq,2,F2-02,main,,20260905,1,machine,True,0.898,51,9263.7,raw/Qwen3-32B-awq/F2-02__main.txt,0.3878,0.0,0.0,lines,断る,field,,,0,,True,True,False,,,,,,1136,1137,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:55,81,,
Qwen3-32B-awq,awq,2,F2-03,main,,20260905,1,machine,True,0.9167,50,8617.8,raw/Qwen3-32B-awq/F2-03__main.txt,0.5,0.0,0.0,lines,移動,field,,,0,,True,True,True,,,,,,1167,1158,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:55,81,,
Qwen3-32B-awq,awq,2,F2-05,main,,20260905,1,machine,True,0.9259,50,8236.0,raw/Qwen3-32B-awq/F2-05__main.txt,0.4815,0.0,0.0,lines,断る,field,,,0,,True,True,True,,,,,,1148,1145,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:56,81,,
Qwen3-32B-awq,awq,2,F2-06,main,,20260905,1,machine,True,0.9333,51,8356.2,raw/Qwen3-32B-awq/F2-06__main.txt,0.45,0.0,0.0,lines,移動,field,,,0,,,True,True,,,,,,1156,1154,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:56,81,,
Qwen3-32B-awq,awq,2,F2-01,main,,20260905,1,machine,True,0.9487,64,11329.6,raw/Qwen3-32B-awq/F2-01__main.txt,0.4359,0.0,0.0,lines,移動,field,,,0,,,True,True,,,,,,1253,1255,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:57,81,,
Qwen3-32B-awq,awq,3,F3-03,main,,20260905,0,machine,True,0.8571,32,4839.0,raw/Qwen3-32B-awq/F3-03__main.txt,0.2286,0.0,0.0,lines,,none,,,0,,False,,,,,,,,251,248,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:58,81,,
Qwen3-32B-awq,awq,3,F3-04,main,,20260905,0,machine,True,0.8974,32,4948.8,raw/Qwen3-32B-awq/F3-04__main.txt,0.2308,0.0,0.0,lines,,none,,,0,,False,,,,,,,,268,265,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:08:58,81,,
Qwen3-32B-awq,awq,3,F3-07,main,,20260905,0,machine,True,0.8077,22,4157.6,raw/Qwen3-32B-awq/F3-07__main.txt,0.3077,0.0,0.0,lines,,none,,,0,,False,,,,,,,,252,246,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:00,81,,
Qwen3-32B-awq,awq,3,F3-08,main,,20260905,1,machine,True,0.8636,21,3722.3,raw/Qwen3-32B-awq/F3-08__main.txt,0.1818,0.0,0.0,lines,,none,,,0,,True,,,,,,,,251,250,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:00,81,,
Qwen3-32B-awq,awq,3,F3-05,main,,20260905,1,machine,True,0.8571,28,5186.2,raw/Qwen3-32B-awq/F3-05__main.txt,0.25,0.0,0.0,lines,,none,,,0,,True,,,,,,,,263,262,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:00,81,,
Qwen3-32B-awq,awq,3,F3-06,main,,20260905,0,machine,True,0.8485,31,6064.3,raw/Qwen3-32B-awq/F3-06__main.txt,0.2424,0.0,0.0,lines,,none,,,0,,False,,,,,,,,262,259,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:01,81,,
Qwen3-32B-awq,awq,3,F3-09,main,,20260905,0,machine,True,0.8529,28,5387.7,raw/Qwen3-32B-awq/F3-09__main.txt,0.2059,0.0,0.0,lines,,none,,,0,,False,,,,,,,,244,242,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:02,81,,
Qwen3-32B-awq,awq,3,F3-10,main,,20260905,0,machine,True,0.8148,29,5910.2,raw/Qwen3-32B-awq/F3-10__main.txt,0.1852,0.0,0.0,lines,,none,,,0,,False,,,,,,,,261,255,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:03,81,,
Qwen3-32B-awq,awq,5,F5-01,main,,20260905,1,machine,True,0.9211,33,4973.7,raw/Qwen3-32B-awq/F5-01__main.txt,0.3421,0.0,0.0,lines,,none,,不許可,0,,True,,,,,,True,True,1025,1042,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:07,81,,
Qwen3-32B-awq,awq,5,F5-02,main,,20260905,1,machine,True,0.9211,33,4538.2,raw/Qwen3-32B-awq/F5-02__main.txt,0.3421,0.0,0.0,lines,,none,,不許可,0,,True,,,,,,True,True,1026,1045,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:08,81,,
Qwen3-32B-awq,awq,4,F4-02,main,,20260905,1,machine,True,0.9712,82,12669.8,raw/Qwen3-32B-awq/F4-02__main.txt,0.5096,0.0,0.0,lines,会話,fallback,,,0,,,,,,0.0,1.0,,,1082,1075,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:10,81,,
Qwen3-32B-awq,awq,5,F5-03,main,,20260905,1,machine,True,0.925,33,4678.7,raw/Qwen3-32B-awq/F5-03__main.txt,0.4,0.0,0.0,lines,,none,,不許可,0,,True,,,,,,True,True,1018,1028,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:11,81,,
Qwen3-32B-awq,awq,4,F4-04,main,,20260905,1,machine,True,0.9703,79,11951.3,raw/Qwen3-32B-awq/F4-04__main.txt,0.4653,0.0,0.0,lines,購入,fallback,,,0,,,,,,0.0,1.0,,,1075,1073,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:12,81,,
Qwen3-32B-awq,awq,5,F5-04,main,,20260905,1,machine,True,0.9118,32,7360.8,raw/Qwen3-32B-awq/F5-04__main.txt,0.2941,0.0,0.0,lines,,none,,不許可,0,,True,,,,,,True,True,1017,1028,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:15,81,,
Qwen3-32B-awq,awq,4,F4-05,main,,20260905,1,machine,True,0.9712,87,16624.9,raw/Qwen3-32B-awq/F4-05__main.txt,0.4423,0.0,0.0,lines,,none,,,0,,,,,,0.0,1.0,,,989,1000,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:17,81,,
Qwen3-32B-awq,awq,4,F4-01,main,,20260905,1,machine,True,0.9776,102,19506.7,raw/Qwen3-32B-awq/F4-01__main.txt,0.4776,0.0,0.0,lines,購入,fallback,,,0,,,,,,0.0,1.0,,,1084,1085,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:17,81,,
Qwen3-32B-awq,awq,4,F4-06,main,,20260905,1,machine,True,0.9766,98,19838.2,raw/Qwen3-32B-awq/F4-06__main.txt,0.5078,0.0,0.0,lines,,none,,,0,,,,,,0.0,0.6667,,,1082,1078,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:21,81,,
Qwen3-32B-awq,awq,4,F4-03,main,,20260905,1,machine,True,0.9394,107,21749.3,raw/Qwen3-32B-awq/F4-03__main.txt,0.4242,0.0,0.0,lines,,none,,,0,,,,,,0.0,1.0,,,1080,1078,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:21,81,,
Qwen3-32B-awq,awq,6,F6-01,full,plain,20260905,1,machine,True,0.8684,36,12672.0,raw/Qwen3-32B-awq/F6-01__full.txt,0.3421,0.0263,0.0,lines,移動,field,定食店A,,0,,,,,,,,,,3128,3111,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:24,81,,
Qwen3-32B-awq,awq,6,F6-01,v0,plain,20260905,1,machine,True,0.7561,36,11788.9,raw/Qwen3-32B-awq/F6-01__v0.txt,0.3171,0.0488,0.0,lines,移動,field,C-0117,,0,,,,,,,,,,1858,1871,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:27,81,,
Qwen3-32B-awq,awq,6,F6-01,v1,plain,20260905,1,machine,True,0.7632,34,11522.5,raw/Qwen3-32B-awq/F6-01__v1.txt,0.2895,0.0263,0.0,lines,移動,field,C-0117,,0,,,,,,,,,,1326,1322,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:29,81,,
Qwen3-32B-awq,awq,6,F6-02,full,plain,20260905,1,machine,True,0.8085,41,12836.7,raw/Qwen3-32B-awq/F6-02__full.txt,0.383,0.0213,0.0,lines,移動,field,C-0088,,0,,,,,,,,,,3129,3115,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:30,81,,
Qwen3-32B-awq,awq,6,F6-02,v0,plain,20260905,1,machine,True,0.9,27,8750.9,raw/Qwen3-32B-awq/F6-02__v0.txt,0.4333,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,1863,1880,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:30,81,,
Qwen3-32B-awq,awq,6,F6-03,full,plain,20260905,1,machine,True,0.9118,30,10553.2,raw/Qwen3-32B-awq/F6-03__full.txt,0.4118,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,3120,3102,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:35,81,,
Qwen3-32B-awq,awq,6,F6-02,v1,plain,20260905,1,machine,True,0.75,45,14489.2,raw/Qwen3-32B-awq/F6-02__v1.txt,0.2727,0.0227,0.0,lines,移動,field,C-0088,,0,,,,,,,,,,1324,1322,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:36,81,,
Qwen3-32B-awq,awq,6,F6-03,v0,plain,20260905,1,machine,True,0.9333,43,12607.3,raw/Qwen3-32B-awq/F6-03__v0.txt,0.4222,0.0,0.0,lines,休憩,field,なし,,0,,,,,,,,,,1855,1866,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:39,81,,
Qwen3-32B-awq,awq,5,F5-05,main,,20260905,0,machine,True,0.5408,96,29315.4,raw/Qwen3-32B-awq/F5-05__main.txt,0.1531,0.0408,0.0,lines,,none,C-0117,許可,0,,True,,,,,,True,False,1028,1032,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:40,81,,
Qwen3-32B-awq,awq,6,F6-03,v1,plain,20260905,1,machine,True,0.9231,42,12462.8,raw/Qwen3-32B-awq/F6-03__v1.txt,0.359,0.0,0.0,lines,休憩,field,なし,,0,,,,,,,,,,1324,1321,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:41,81,,
Qwen3-32B-awq,awq,5,F5-06,main,,20260905,0,machine,True,0.514,105,33788.8,raw/Qwen3-32B-awq/F5-06__main.txt,0.1402,0.0467,0.0,lines,,none,C-0075,許可,0,,True,,,,,,True,False,1027,1032,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:45,81,,
Qwen3-32B-awq,awq,6,F6-04,v0,plain,20260905,1,machine,True,0.8333,50,15341.8,raw/Qwen3-32B-awq/F6-04__v0.txt,0.3333,0.0185,0.0,lines,移動,field,C-0210,,0,,,,,,,,,,1857,1864,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:45,81,,
Qwen3-32B-awq,awq,6,F6-05,full,plain,20260905,1,machine,True,0.7568,35,11575.5,raw/Qwen3-32B-awq/F6-05__full.txt,0.2703,0.027,0.0,lines,移動,field,C-0003,,0,,,,,,,,,,3115,3096,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:47,81,,
Qwen3-32B-awq,awq,6,F6-04,full,plain,20260905,1,machine,True,0.8438,64,20565.9,raw/Qwen3-32B-awq/F6-04__full.txt,0.3125,0.0156,0.0,lines,移動,field,C-0210,,0,,,,,,,,,,3122,3100,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:50,81,,
Qwen3-32B-awq,awq,6,F6-05,v0,plain,20260905,1,machine,True,0.75,34,12583.3,raw/Qwen3-32B-awq/F6-05__v0.txt,0.2778,0.0278,0.0,lines,移動,field,C-0002,,0,,,,,,,,,,1850,1860,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:52,81,,
Qwen3-32B-awq,awq,6,F6-05,v1,plain,20260905,1,machine,True,0.9143,33,12459.4,raw/Qwen3-32B-awq/F6-05__v1.txt,0.3714,0.0,0.0,lines,移動,field,なし,,0,,,,,,,,,,1318,1318,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:52,81,,
Qwen3-32B-awq,awq,6,F6-04,v1,plain,20260905,1,machine,True,0.7755,53,17289.5,raw/Qwen3-32B-awq/F6-04__v1.txt,0.2449,0.0204,0.0,lines,移動,field,C-0210,,0,,,,,,,,,,1327,1320,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:52,81,,
Qwen3-32B-awq,awq,6,F6-06,full,plain,20260905,1,machine,True,0.9231,36,15181.2,raw/Qwen3-32B-awq/F6-06__full.txt,0.4359,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,3117,3096,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:56,81,,
Qwen3-32B-awq,awq,6,F6-06,v0,plain,20260905,1,machine,True,0.9143,33,12914.7,raw/Qwen3-32B-awq/F6-06__v0.txt,0.4,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,1856,1863,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:09:58,81,,
Qwen3-32B-awq,awq,6,F6-06,v1,plain,20260905,1,machine,True,0.7857,38,15442.7,raw/Qwen3-32B-awq/F6-06__v1.txt,0.2857,0.0238,0.0,lines,移動,field,C-0007,,0,,,,,,,,,,1318,1314,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:01,81,,
Qwen3-32B-awq,awq,6,F6-07,v1,plain,20260905,1,machine,True,0.8966,27,10626.9,raw/Qwen3-32B-awq/F6-07__v1.txt,0.5172,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,1324,1318,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:03,81,,
Qwen3-32B-awq,awq,6,F6-07,full,plain,20260905,1,machine,True,0.8,42,15519.8,raw/Qwen3-32B-awq/F6-07__full.txt,0.3111,0.0222,0.0,lines,移動,field,C-0012,,0,,,,,,,,,,3121,3101,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:03,81,,
Qwen3-32B-awq,awq,6,F6-07,v0,plain,20260905,1,machine,True,0.7568,34,13069.9,raw/Qwen3-32B-awq/F6-07__v0.txt,0.2973,0.027,0.0,lines,移動,field,C-0013,,0,,,,,,,,,,1853,1862,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:03,81,,
Qwen3-32B-awq,awq,6,F6-08,v0,plain,20260905,1,machine,True,0.9348,37,15308.7,raw/Qwen3-32B-awq/F6-08__v0.txt,0.4348,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,1853,1863,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:08,81,,
Qwen3-32B-awq,awq,6,F6-08,v1,plain,20260905,1,machine,True,0.7857,40,12618.8,raw/Qwen3-32B-awq/F6-08__v1.txt,0.2857,0.0238,0.0,lines,移動,field,C-0005,,0,,,,,,,,,,1320,1318,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:09,81,,
Qwen3-32B-awq,awq,6,F6-09,full,plain,20260905,1,machine,True,0.7632,38,13814.0,raw/Qwen3-32B-awq/F6-09__full.txt,0.2632,0.0263,0.0,lines,移動,field,C-0166,,0,,,,,,,,,,3115,3094,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:12,81,,
Qwen3-32B-awq,awq,6,F6-09,v0,plain,20260905,1,machine,True,0.7429,32,11162.8,raw/Qwen3-32B-awq/F6-09__v0.txt,0.2857,0.0286,0.0,lines,移動,field,C-0166,,0,,,,,,,,,,1854,1863,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:12,81,,
Qwen3-32B-awq,awq,6,F6-08,full,plain,20260905,1,machine,True,0.7692,60,22077.5,raw/Qwen3-32B-awq/F6-08__full.txt,0.3385,0.0308,0.0,lines,移動,field,C-0004,,0,,,,,,,,,,3113,3095,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:14,81,,
Qwen3-32B-awq,awq,6,F6-10,full,plain,20260905,1,machine,True,0.9091,31,11450.8,raw/Qwen3-32B-awq/F6-10__full.txt,0.3636,0.0,0.0,lines,移動,field,なし,,0,,,,,,,,,,3116,3097,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:14,81,,
Qwen3-32B-awq,awq,6,F6-10,v0,plain,20260905,1,machine,True,0.7429,32,13049.3,raw/Qwen3-32B-awq/F6-10__v0.txt,0.2857,0.0286,0.0,lines,移動,field,C-0055,,0,,,,,,,,,,1851,1864,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:17,81,,
Qwen3-32B-awq,awq,6,F6-09,v1,plain,20260905,1,machine,True,0.7632,36,15158.3,raw/Qwen3-32B-awq/F6-09__v1.txt,0.2368,0.0263,0.0,lines,移動,field,C-0166,,0,,,,,,,,,,1319,1315,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:18,81,,
Qwen3-32B-awq,awq,6,F6-11,full,plain,20260905,1,machine,True,0.775,35,13513.3,raw/Qwen3-32B-awq/F6-11__full.txt,0.325,0.025,0.0,lines,移動,field,C-0030,,0,,,,,,,,,,3116,3098,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:22,81,,
Qwen3-32B-awq,awq,6,F6-11,v1,plain,20260905,1,machine,True,0.775,37,13068.9,raw/Qwen3-32B-awq/F6-11__v1.txt,0.325,0.025,0.0,lines,移動,field,C-0031,,0,,,,,,,,,,1324,1322,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:25,81,,
Qwen3-32B-awq,awq,6,F6-12,v0,plain,20260905,1,machine,True,0.9167,30,10606.5,raw/Qwen3-32B-awq/F6-12__v0.txt,0.4444,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,1866,1872,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:25,81,,
Qwen3-32B-awq,awq,6,F6-11,v0,plain,20260905,1,machine,True,0.9231,38,13195.8,raw/Qwen3-32B-awq/F6-11__v0.txt,0.3846,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,1855,1865,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:25,81,,
Qwen3-32B-awq,awq,6,F6-12,v1,plain,20260905,1,machine,True,0.9091,32,12421.7,raw/Qwen3-32B-awq/F6-12__v1.txt,0.3939,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,1327,1323,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:29,81,,
Qwen3-32B-awq,awq,6,F6-12,full,plain,20260905,1,machine,True,0.7568,35,14698.4,raw/Qwen3-32B-awq/F6-12__full.txt,0.2703,0.027,0.0,lines,移動,field,C-0075,,0,,,,,,,,,,3129,3104,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:29,81,,
Qwen3-32B-awq,awq,6,F6-10,v1,plain,20260905,1,machine,True,0.7419,57,21340.9,raw/Qwen3-32B-awq/F6-10__v1.txt,0.3548,0.0323,0.0,lines,移動,field,C-0055,,0,,,,,,,,,,1319,1320,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:29,81,,
Qwen3-32B-awq,awq,6,F6-13,full,plain,20260905,1,machine,True,0.9118,35,15086.9,raw/Qwen3-32B-awq/F6-13__full.txt,0.3529,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,3115,3095,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:33,81,,
Qwen3-32B-awq,awq,6,F6-13,v0,plain,20260905,1,machine,True,0.7429,32,12823.1,raw/Qwen3-32B-awq/F6-13__v0.txt,0.2857,0.0286,0.0,lines,移動,field,C-0190,,0,,,,,,,,,,1851,1863,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:35,81,,
Qwen3-32B-awq,awq,6,F6-14,v0,plain,20260905,1,machine,True,0.9167,30,13285.3,raw/Qwen3-32B-awq/F6-14__v0.txt,0.4444,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,1849,1860,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:38,81,,
Qwen3-32B-awq,awq,6,F6-14,full,plain,20260905,1,machine,True,0.7632,33,14817.7,raw/Qwen3-32B-awq/F6-14__full.txt,0.3158,0.0263,0.0,lines,移動,field,C-0135,,0,,,,,,,,,,3114,3095,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:40,81,,
Qwen3-32B-awq,awq,6,F6-15,full,plain,20260905,1,machine,True,0.9118,30,10975.2,raw/Qwen3-32B-awq/F6-15__full.txt,0.4118,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,3116,3095,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:40,81,,
Qwen3-32B-awq,awq,6,F6-13,v1,plain,20260905,1,machine,True,0.9268,36,15635.6,raw/Qwen3-32B-awq/F6-13__v1.txt,0.4878,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,1320,1319,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:41,81,,
Qwen3-32B-awq,awq,6,F6-15,v1,plain,20260905,1,machine,True,0.9167,35,11624.8,raw/Qwen3-32B-awq/F6-15__v1.txt,0.3889,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,1324,1322,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:45,81,,
